id,Tournament Name,Date,Placement,Start Placement,End Placement,Tier,Team,Opposing Team,Score,Opposing Score,Earnings
Puppey,MLG World Finals,2015-10-18,1st,1.0,,Premier,Team Secret,Evil Geniuses,3,1,113982
Puppey,ESL One New York 2015,2015-10-04,2nd,2.0,,Premier,Team Secret,Vega Squadron,1,2,57324
Puppey,World Cyber Arena 2015 - European Pro Qualifiers,2015-09-24,1st,1.0,,Major,Team Secret,Virtus.pro,2,0,45000
Puppey,The International 2015,2015-08-06,7 - 8th,7.0,8.0,Premier,Team Secret,Virtus.pro,1,2,829333
Puppey,Dota Pit League Season 3,2015-06-28,5 - 6th,5.0,6.0,Premier,Team Secret,Ninjas in Pyjamas,-,W,10615
Puppey,ESL One Frankfurt 2015,2015-06-21,1st,1.0,,Premier,Team Secret,Evil Geniuses,3,1,118481
Puppey,MarsTV Dota 2 League 2015 Spring,2015-06-07,1st,1.0,,Premier,Team Secret,Team Empire,3,1,108817
Puppey,The Summit 3,2015-05-17,1st,1.0,,Premier,Team Secret,Evil Geniuses,3,1,115466
Puppey,Red Bull Battle Grounds: Dota 2,2015-05-10,1st,1.0,,Major,Team Secret,Invictus Gaming,3,2,38561
Puppey,StarLadder StarSeries Season 12,2015-04-25,7 - 8th,7.0,8.0,Premier,Team Secret,Alliance,0,2,3750
Puppey,Dota 2 Asia Championships 2015,2015-02-08,3rd,3.0,,Premier,Team Secret,Evil Geniuses,0,2,275177
Puppey,Dota Pit League Season 2,2014-12-23,1st,1.0,,Premier,Team Secret,Virtus.pro Polar,3,0,36269
Puppey,XMG Captains Draft 2.0,2014-12-21,1st,1.0,,Premier,Team Secret,Virtus.pro,3,2,96860
Puppey,The Summit 2,2014-12-07,3rd,3.0,,Premier,Team Secret,Evil Geniuses,3,0,46637
Puppey,StarLadder StarSeries Season 10,2014-10-26,2nd,2.0,,Premier,Team Secret,Evil Geniuses,2,3,46796
Puppey,ESL One New York 2014,2014-10-10,3 - 4th,3.0,4.0,Premier,Team Secret,Vici Gaming,0,2,14101
Puppey,The International 2014,2014-07-19,7 - 8th,7.0,8.0,Premier,Natus Vincere,Cloud9,1,2,518889
Puppey,ESL One Frankfurt 2014,2014-06-29,5 - 8th,5.0,8.0,Premier,Natus Vincere,Evil Geniuses,0,2,10545
Puppey,HyperX D2L Western Challenge,2014-06-24,2nd,2.0,,Premier,Natus Vincere,Evil Geniuses,0,3,19629
Puppey,The Summit,2014-06-07,4th,4.0,,Premier,Natus Vincere,Evil Geniuses,0,2,13235
Puppey,Dota 2 Champions League Season 3,2014-05-29,7 - 8th,7.0,8.0,Premier,Natus Vincere,RoX,0,2,0
Puppey,DreamLeague Season 1,2014-05-10,7 - 11th,7.0,11.0,Premier,Natus Vincere,,,,8000
Puppey,StarLadder StarSeries Season 9,2014-04-19,5 - 6th,5.0,6.0,Premier,Natus Vincere,Invictus Gaming,0,1,7500
Puppey,Dota 2 Champions League Season 2,2014-04-15,1st,1.0,,Premier,Natus Vincere,Cloud9,3,1,61500
Puppey,XMG Captains Draft Invitational,2014-04-01,2nd,2.0,,Major,Natus Vincere,Fnatic,1,3,9650
Puppey,MLG T.K.O. Europe,2014-03-19,4 - 5th,4.0,5.0,Major,Natus Vincere,,,,1500
Puppey,StarLadder StarSeries Season 8,2014-01-19,1st,1.0,,Premier,Natus Vincere,Alliance,3,1,62000
Puppey,RaidCall EMS One Fall Season,2013-12-08,3 - 4th,3.0,4.0,Premier,Natus Vincere,Fnatic,1,2,4000
Puppey,Dota 2 Champions League Season 1,2013-12-05,5 - 6th,5.0,6.0,Premier,Natus Vincere,Sigma.int,2,3,0
Puppey,DreamLeague Kick-Off Season,2013-11-30,1st,1.0,,Premier,Natus Vincere,Fnatic,3,0,25000
Puppey,MLG Championship Columbus,2013-11-24,3 - 4th,3.0,4.0,Premier,Natus Vincere,Team DK/Team DK,1,2,13696
Puppey,Techlabs Cup 2013 Grand Final,2013-11-17,1st,1.0,,Premier,Natus Vincere,Team Empire,2,1,12500
Puppey,WePlay Dota2 League Season 2,2013-11-10,1st,1.0,,Premier,Natus Vincere,Alliance,3,2,13000
Puppey,StarLadder StarSeries Season 7,2013-10-13,1st,1.0,,Premier,Natus Vincere,Alliance,3,1,12000
Puppey,The International 2013,2013-08-11,2nd,2.0,,Premier,Natus Vincere,Alliance,2,3,632364
Puppey,The Defense Season 4,2013-07-24,1st,1.0,,Premier,Natus Vincere,Kaipi,3,1,12000
Puppey,RaidCall Dota 2 League Season 3,2013-07-17,1st,1.0,,Premier,Natus Vincere,Mousesports,3,0,5000
Puppey,Alienware Cup 2013 - Season 1,2013-07-09,1st,1.0,,Premier,Natus Vincere,LGD Gaming,3,2,25000
Puppey,StarLadder StarSeries Season 6,2013-07-07,5 - 15th,5.0,15.0,Premier,Natus Vincere,,,,0
Puppey,DreamHack Summer 2013,2013-06-17,5 - 8th,5.0,8.0,Premier,Natus Vincere,Team Dignitas,1,2,1547
Puppey,WePlay Dota2 League Season 1,2013-05-13,3rd,3.0,,Major,Natus Vincere,Evil Geniuses,1,2,1200
Puppey,RaidCall EMS One Spring Season,2013-04-21,1st,1.0,,Premier,Natus Vincere,RoX,2,1,12000
Puppey,joinDOTA Masters XIII,2013-04-16,1st,1.0,,Minor,Natus Vincere,Kaipi,2,2,1500
Puppey,StarLadder StarSeries Season 5,2013-04-07,5 - 16th,5.0,16.0,Premier,Natus Vincere,,,,0
Puppey,RaidCall Dota 2 League Season 2,2013-03-31,5 - 11th,5.0,11.0,Premier,Natus Vincere,,,,0
Puppey,Techlabs Cup 2013 Season 1,2013-03-23,3rd,3.0,,Major,Natus Vincere,ICCup,0,1,1500
Puppey,The Defense Season 3,2013-02-14,7 - 8th,7.0,8.0,Premier,Natus Vincere,Fnatic,1,2,0
Puppey,StarLadder StarSeries Season 4,2012-12-23,1st,1.0,,Premier,Natus Vincere,Team Empire,3,1,8000
Puppey,Gosuleague Season 5 Division 1,2012-12-22,1st,1.0,,Major,Natus Vincere,,,,2500
Puppey,ASUS Open 2012 Finals,2012-12-16,3rd,3.0,,Premier,Natus Vincere,Wzriv Paketi,2,0,2500
Puppey,DreamHack Winter 2012,2012-11-23,5 - 8th,5.0,8.0,Premier,Natus Vincere,Evil Geniuses,0,2,0
Puppey,atoD Showdown 2,2012-11-13,5 - 8th,5.0,8.0,Minor,Natus Vincere,Team Empire,0,1,148
Puppey,joinDOTA Masters Special Edition II,2012-11-09,2nd,2.0,,Minor,Natus Vincere,Team Empire,0,2,0
Puppey,Electronic Sports World Cup 2012,2012-11-04,1st,1.0,,Premier,Natus Vincere,Team Dignitas,2,0,12000
Puppey,GosuLeague Season 4 Divison 1,2012-10-28,1st,1.0,,Major,Natus Vincere,,,,2500
Puppey,StarLadder StarSeries Season 3,2012-10-21,1st,1.0,,Premier,Natus Vincere,Team Empire,3,1,6000
Puppey,The International 2012,2012-09-02,2nd,2.0,,Premier,Natus Vincere,Invictus Gaming,1,3,250000
Puppey,The Defense Season 2,2012-08-12,7 - 8th,7.0,8.0,Premier,Natus Vincere,PotM Bottom,0,2,0
Puppey,The Premier League Masters,2012-07-29,2nd,2.0,,Minor,Natus Vincere,Mortal Teamwork,0,3,0
Puppey,StarLadder StarSeries Season 2,2012-07-15,1st,1.0,,Premier,Natus Vincere,Mousesports,3,0,6000
Puppey,The Premier League Season 2,2012-07-08,1st,1.0,,Premier,Natus Vincere,,,,5000
Puppey,DreamHack Summer 2012,2012-06-18,2nd,2.0,,Premier,Natus Vincere,Mortal Teamwork,1,2,7193
Puppey,StarLadder StarSeries Season 1,2012-04-29,1st,1.0,,Premier,Natus Vincere,Moscow Five,3,1,6000
Puppey,The Premier League Season 1,2012-03-11,1st,1.0,,Premier,Natus Vincere,,,,5000
Puppey,The Defense Season 1,2012-03-04,1st,1.0,,Premier,Natus Vincere,Quantic Gaming,3,2,7917
Puppey,Dota2 Star Championship,2011-12-11,2nd,2.0,,Premier,Natus Vincere,The Retry,1,2,5000
Puppey,Electronic Sports World Cup 2011,2011-10-25,1st,1.0,,Premier,Natus Vincere,EHOME,2,0,12000
Puppey,The International 2011,2011-08-21,1st,1.0,,Premier,Natus Vincere,EHOME,3,1,1000000
Purge,Datbet Championship,2014-07-04,13 - 16th,13.0,16.0,Minor,Zephyr,Mineski,0,1,0
Purge,Korea Dota League Season 2 Tier 1,2014-06-15,3rd,3.0,,Major,Zephyr,,,,15792
Purge,The Inaugural,2014-04-19,7 - 8th,7.0,8.0,Minor,Zephyr,,,,0
Purge,Korean Dota League,2014-04-12,1st,1.0,,Major,Zephyr,MVP Phoenix,3,0,14490
Purge,Korean Dota League Tier 1,2014-03-26,1st,1.0,,Major,Zephyr,,,,49266
Purge,Nexon Sponsorship League Season 3,2014-02-15,1st,1.0,,Premier,Zephyr,Eyes of Tiger,3,0,56400
pwN,FACEIT Pro League - Europe: April 2018,2018-04-30,3rd,3.0,,Monthly,,,,,1000
pwN,FACEIT Pro League - Europe: February 2018,2018-02-28,1st,1.0,,Monthly,,,,,2000
pwN,FACEIT Pro League - Europe: January 2018,2018-01-31,1st,1.0,,Monthly,,,,,2000
pwN,FACEIT Pro League - Europe: December 2017,2017-12-31,1st,1.0,,Monthly,,,,,1500
pwN,FACEIT Pro League - Europe: November 2017,2017-11-30,1st,1.0,,Monthly,,,,,1500
pwN,joinDOTA League Season 11 Europe,2017-11-17,9th,9.0,,Minor,Pajero Esports,,,,0
pwN,FACEIT Pro League - Europe: October 2017,2017-10-31,5th,5.0,,Monthly,,,,,1300
pwN,ProDotA Cup Europe #23,2017-10-30,5 - 6th,5.0,6.0,Minor,Saiyan,Helsinki REDS,0,1,0
pwN,World Cyber Arena 2017 MENA Qualifier,2017-10-07,3rd,3.0,,Minor,BendOver,Orcus,1,2,7213
pwN,ProDotA Cup Europe #22,2017-09-19,9 - 12th,9.0,12.0,Minor,Faaved,LeftOneTV,-,W,0
pwN,StarLadder ProSeries Season 20,2017-09-12,9 - 12th,9.0,12.0,Minor,BendOver,Helsinki REDS,0,2,0
pwN,ProDotA Cup Europe #21,2017-08-23,5 - 6th,5.0,6.0,Minor,LanaDelReyFans,PENTA Sports,0,1,0
pwN,ProDotA Cup Americas #8,2016-12-26,5 - 6th,5.0,6.0,Minor,BoRe,SG e-sports,0,2,0
pwN,StarLadder ProSeries Season 16,2016-10-19,1st,1.0,,Minor,Question Mark,Comanche,2,1,1500
pwN,WESG 2016 Europe & CIS Finals,2016-10-07,13 - 16th,13.0,16.0,Major,LVLUP,,,,0
pwN,Dota 2 Champions League Season 8,2016-09-28,5 - 8th,5.0,8.0,Minor,LVLUP,Flipsid3 Tactics,0,2,0
pwN,BTS Europe #4,2016-09-23,13 - 16th,13.0,16.0,Minor,LVLUP,,,,0
pwN,ProDotA Cup Europe #10,2016-09-22,9 - 12th,9.0,12.0,Minor,LVLUP,Power Rangers,0,1,0
pwN,The Europe Power,2016-08-24,1st,1.0,,Minor,Team Bad English,German Five,3,2,500
pwN,ProDotA Cup Europe #9,2016-08-24,7 - 8th,7.0,8.0,Minor,Team Bad English,Prodota Gaming,0,1,0
pwN,Dota 2 Offence Season 1,2016-07-30,7 - 8th,7.0,8.0,Minor,Team Bad English,Prodota Gaming,0,1,0
pwN,joinDOTA League Season 10 Europe,2016-07-29,5th,5.0,,Minor,Team Bad English,,,,0
pwN,StarLadder ProSeries Season 15,2016-07-20,1st,1.0,,Minor,Team Bad English,Yellow Submarine,2,0,1500
pwN,ProDotA Cup Europe #8,2016-07-10,9 - 12th,9.0,12.0,Minor,Team Bad English,Elements Pro Gaming,0,1,0
pwN,ProDotA Cup Europe #6,2016-05-22,5 - 6th,5.0,6.0,Minor,Team Bad English,BrooDMotherS,0,1,0
pwN,NXTGAME Invitational #2,2016-04-06,7 - 8th,7.0,8.0,Minor,Team Bad English,Prodota Gaming,0,1,0
pwN,NoShang Invitational,2016-03-25,13 - 16th,13.0,16.0,Minor,Hehe united,ALTERNATE aTTaX,1,2,0
pwN,NoShang Invitational,2016-03-23,9 - 12th,9.0,12.0,Minor,Team Bad English,NoLifer5,0,2,0
pwN,ProDotA Cup Europe #4,2016-03-21,9 - 12th,9.0,12.0,Minor,Team Bad English,Oogway,0,1,0
pwN,Click-Storm DOTA 2 League #1,2016-03-01,5 - 8th,5.0,8.0,Minor,Team Bad English,Enso,0,2,0
pwN,ProDotA Cup Europe #3,2016-02-17,9 - 12th,9.0,12.0,Minor,PRIES,Ad Finem,0,1,0
pwN,BTS Europe #2,2016-02-14,3 - 4th,3.0,4.0,Minor,PRIES,Team Empire,0,2,1000
pwN,ProDotA Cup Europe #2,2016-01-26,7 - 8th,7.0,8.0,Minor,PRIES,Burden United,0,2,0
pwN,Uprise Champions Cup Europe,2016-01-18,7 - 8th,7.0,8.0,Minor,PRIES,,,,0
pwN,Mount Hermon Charity Tournament,2016-01-02,2nd,2.0,,Minor,PRIES,London Conspiracy,0,2,0
pwN,UCC Hitbox Championship,2015-12-27,5 - 6th,5.0,6.0,Minor,PRIES,Prodota Gaming,0,2,0
pwN,BTS Europe #1,2015-12-23,9 - 16th,9.0,16.0,Minor,PRIES,Natus Vincere,0,2,0
pwN,ProDotA Cup Europe #1,2015-12-22,4th,4.0,,Minor,PRIES,Fantastic Five,1,2,0
pwN,D2CL Christmas Charity Magic,2015-12-17,5 - 8th,5.0,8.0,Major,PRIES,Virtus.pro,0,2,0
pwN,ProDotA National Cup,2015-12-15,13 - 16th,13.0,16.0,Minor,Bosnia and Herzegovina,Greece,0,2,0
pwN,paysafecard Go4Dota 2 October Finals,2015-11-11,1st,1.0,,Monthly,Team Bad English,E-LAB,2,0,378
pwN,PGL Dota 2 Pro-AM,2015-11-09,5 - 8th,5.0,8.0,Major,Team Bad English,Team Empire,1,2,1000
pwN,PGL Dota 2 Pro-AM Qualifier #1,2015-09-23,1st-2nd,1.0,2.0,Minor,Team Bad English,Enso,2,1,2000
pwN,The Impress Dad Andy 500,2015-07-05,5 - 8th,5.0,8.0,Weekly,Abraxas,Hehe united,0,1,0
pwN,GIGABYTE Challenge #16,2015-06-27,3 - 4th,3.0,4.0,Monthly,Abraxas,Team Moriarty,0,1,0
pwN,GIGABYTE Challenge #14,2015-04-17,9 - 16th,9.0,16.0,Monthly,Black Knights,ScaryFaceZ,0,1,0
pwN,Esportal Dota 2 League Open Tournament 3,2015-04-13,5 - 8th,5.0,8.0,Minor,Black Knights,Vega Squadron,1,2,0
Pyw,H-Cup Season 9,2017-12-29,21 - 24th,21.0,24.0,Weekly,Team Serenity,,,,0
Pyw,H-Cup Season 8,2017-12-15,9 - 12th,9.0,12.0,Weekly,Team Serenity,,,,0
Pyw,Dota2 Professional League Season 4 (2017 S2) - Secondary,2017-10-27,10th,10.0,,Minor,Yuki,,,,1507
Pyw,WESG 2017 China Finals,2017-09-09,5 - 8th,5.0,8.0,Minor,Young Elite Gaming,WolfBo,1,2,0
Pyw,World Cyber Arena 2017 TPC Finals,2017-06-07,5 - 8th,5.0,8.0,Minor,Young Elite Gaming,Team MAX,0,2,0
Pyw,Dota2 Professional League Season 3  (2017 S1) - Secondary,2017-04-20,12 - 13th,12.0,13.0,Minor,Rampage Gaming,,,,0
Pyw,Shanghai Dota 2 Open #2,2016-09-29,13 - 16th,13.0,16.0,Major,Longwan,,,,0
Q,MDL Changsha Major,2018-05-18,9 - 10th,9.0,10.0,Premier,Invictus Gaming,Newbee,0,1,17500
Q,World Cyber Arena 2017,2018-04-30,1st,1.0,,Minor,Invictus Gaming,For The Dream,2,0,47367
Q,Dota2 Professional League Season 5 (2018 S1) - Top,2018-04-22,4th,4.0,,Major,Invictus Gaming,IG Vitality,1,2,11120
Q,Dota 2 Asia Championships 2018,2018-04-03,9 - 12th,9.0,12.0,Premier,Invictus Gaming,OpTic Gaming,0,2,15000
Q,H-Cup Season 9,2017-12-29,9 - 12th,9.0,12.0,Weekly,Invictus Gaming,,,,0
Q,H-Cup Season 8,2017-12-17,2nd,2.0,,Weekly,Invictus Gaming,VGJ.Thunder,1,2,756
Q,China Top 2017,2017-11-23,3rd,3.0,,Major,Invictus Gaming,VGJ.Thunder,0,2,0
Q,Dota2 Professional League Season 4 (2017 S2) - Top,2017-11-10,5 - 6th,5.0,6.0,Major,Invictus Gaming,Vici Gaming,0,2,9789
Q,World Cyber Arena 2017 China Qualifier,2017-10-15,1st,1.0,,Minor,Invictus Gaming,For The Dream,2,1,15200
Q,The International 2017,2017-08-11,5 - 6th,5.0,6.0,Premier,Invictus Gaming,LGD Gaming,0,2,1110956
Q,Mars Dota 2 League 2017,2017-07-08,5 - 6th,5.0,6.0,Premier,Invictus Gaming,Newbee,1,2,12500
Q,EPICENTER 2017,2017-06-09,5 - 6th,5.0,6.0,Premier,Invictus Gaming,Team Secret,0,2,20000
Q,The Manila Masters,2017-05-27,5 - 6th,5.0,6.0,Premier,Invictus Gaming,Team NP,0,2,10000
Q,StarLadder i-League Invitational Season 2,2017-05-21,3 - 4th,3.0,4.0,Premier,Invictus Gaming,Team Liquid,1,2,10000
Q,The Kiev Major 2017,2017-04-30,3 - 4th,3.0,4.0,Premier,Invictus Gaming,Virtus.pro,0,2,250000
Q,Dota2 Professional League Season 3 (2017 S1) - Top,2017-04-15,3 - 4th,3.0,4.0,Major,Invictus Gaming,Newbee,1,2,8711
Q,Dota 2 Asia Championships 2017,2017-04-04,1st,1.0,,Premier,Invictus Gaming,OG,3,0,244798
Q,Dota Pit League Season 5,2017-01-22,4th,4.0,,Premier,Invictus Gaming,Team Faceless,0,1,16783
Q,Dota2 Professional League Season 2 - Top,2016-12-30,4th,4.0,,Major,Invictus Gaming,LGD Gaming,1,2,56000
Q,The Boston Major 2016,2016-12-07,9 - 16th,9.0,16.0,Premier,IG Vitality,Virtus.pro,0,2,62500
Q,Dota2 ACE - Provisional,2016-11-20,3rd,3.0,,Major,Invictus Gaming,LGD Gaming,2,1,7259
Q,Nanyang Dota 2 Championships - Cruise Cup #1,2016-10-16,3rd,3.0,,Major,Invictus Gaming,IG Vitality,2,1,7430
Q,WCA2016 CN Qualifiers S3,2016-10-10,5 - 6th,5.0,6.0,Major,Invictus Gaming,,,,1468
Q,Shanghai Dota 2 Open #2,2016-09-28,9 - 12th,9.0,12.0,Major,Invictus Gaming,,,,0
Q,VPGame Pro League Season 2,2016-07-26,7 - 8th,7.0,8.0,Major,CDEC Gaming,CDEC Avenger,0,1,0
Q,Pro Gamer League 2016 - Summer,2016-07-24,2nd,2.0,,Major,CDEC Gaming,MVP Phoenix,0,3,30000
Q,Dota2 Professional League Season 1,2016-07-14,7th,7.0,,Major,CDEC Gaming,,,,14000
Q,National Electronic Arena 2016,2016-07-03,3rd,3.0,,Major,CDEC Gaming,Newbee Young,2,1,22541
Q,G-League 2016,2016-07-02,5 - 8th,5.0,8.0,Major,CDEC Gaming,Newbee Young,1,2,0
Q,H-Cup Season 7,2016-06-16,9 - 12th,9.0,12.0,Weekly,CDEC Gaming,,,,0
Q,H-Cup Season 5,2016-04-07,9 - 12th,9.0,12.0,Weekly,CDEC Gaming,,,,0
Q,H-Cup Season 4,2016-03-31,5 - 8th,5.0,8.0,Weekly,CDEC Gaming,,,,0
Q,The Shanghai Major 2016,2016-03-02,13 - 16th,13.0,16.0,Premier,CDEC Gaming,Newbee,0,1,30000
Q,Shanghai Dota 2 Open,2016-01-01,5 - 8th,5.0,8.0,Major,CDEC Gaming,EHOME,0,2,0
Q,ECL 2015 Dota 2 Autumn,2015-12-30,1st,1.0,,Major,CDEC Gaming,CDEC Youth,2,0,20030
Q,Dota 2 Radiant & Dire Cup 2015,2015-12-26,5 - 6th,5.0,6.0,Major,CDEC Gaming,IG Vitality,0,1,7741
Q,World Cyber Arena 2015,2015-12-19,5 - 8th,5.0,8.0,Premier,CDEC Gaming,Alliance,1,2,0
Q,The Frankfurt Major 2015,2015-11-19,5 - 6th,5.0,6.0,Premier,CDEC Gaming,OG,0,2,202500
Q,Nanyang Dota 2 Championships,2015-10-29,5 - 6th,5.0,6.0,Premier,CDEC Gaming,EHOME,0,1,8807
Q,MLG World Finals,2015-10-18,3 - 4th,3.0,4.0,Premier,CDEC Gaming,Evil Geniuses,1,2,34194
Q,ESL One New York 2015,2015-10-04,3 - 4th,3.0,4.0,Premier,CDEC Gaming,Team Secret,0,2,28662
Q,The International 2015,2015-08-08,2nd,2.0,,Premier,CDEC Gaming,Evil Geniuses,1,3,2856590
Q,G-League 2015,2015-07-10,2nd,2.0,,Major,CDEC Gaming,LGD Gaming,2,3,8055
Q,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-07-05,2nd,2.0,,Major,CDEC Gaming,LGD Gaming,0,2,23948
Q,ECL 2015 Dota 2 Spring,2015-06-14,2nd,2.0,,Major,CDEC Gaming,Invictus Gaming,1,2,8023
Q,MarsTV Dota 2 League 2015 Spring,2015-06-05,5 - 8th,5.0,8.0,Premier,CDEC Gaming,Vici Gaming,0,2,12091
Q,MarsTV Dota 2 League 2015 Spring - Chinese League,2015-05-18,3rd,3.0,,Major,CDEC Gaming,Newbee,1,0,12103
Q,VPGame Pro League Season 1,2015-04-17,4th,4.0,,Major,CDEC Gaming,TongFu,1,2,0
Q,Dota 2 Asia Championships 2015,2015-02-03,13 - 16th,13.0,16.0,Premier,CDEC Gaming,,,,30575
Q,Dota 2 League Season 5,2015-01-05,4th,4.0,,Premier,CDEC Gaming,Evil Geniuses,1,2,3550
Q,G-League 2014,2014-12-27,2nd,2.0,,Major,CDEC Gaming,LGD Gaming,1,3,8033
Q,National Electronic Sports Open 2014,2014-12-07,2nd,2.0,,Major,CDEC Gaming,Newbee,1,3,12933
Q,ECL 2014 Dota 2 Autumn,2014-11-15,5 - 10th,5.0,10.0,Major,CDEC Gaming,,,,0
Q,MSI Beat IT 2014,2014-11-02,3rd,3.0,,Major,CDEC Gaming,Rave,2,0,8254
Q,i-League Season 1,2014-09-26,5 - 8th,5.0,8.0,Premier,LGD.CDEC,Vici Gaming,0,2,7791
Q,Sina Cup Supernova Dota 2 Open Season 5,2014-09-21,4th,4.0,,Major,LGD.CDEC,LAI Gaming,0,1,651
Q,World E-sport Championships 2014,2014-09-06,7 - 8th,7.0,8.0,Premier,LGD.CDEC,LGD Gaming,0,2,3242
Q,V Games Tournament,2014-06-25,5 - 8th,5.0,8.0,Major,LGD.CDEC,Invictus Gaming,0,2,321
Q,CDEC New Star Challenge,2014-06-21,5 - 6th,5.0,6.0,Major,LGD.CDEC,Invictus Gaming,0,1,80
Q,ECL 2014 Spring,2014-06-15,5 - 12th,5.0,12.0,Major,TongFu.WanZhou,,,,0
Q,WVW National Electronic Sports Classic April,2014-05-01,3 - 4th,3.0,4.0,Major,TongFu.WanZhou,HyperGloryTeam,1,2,399
Q,Sina Cup Supernova Dota 2 Open Season 3,2014-02-28,9 - 12th,9.0,12.0,Major,HyperGloryTeam,CNB.cn,1,2,0
qd,Niu League 2017 Season 2,2017-05-10,7 - 8th,7.0,8.0,Minor,RUSH B,Newbee Young,1,2,250
qd,Dota2 Professional League Season 3  (2017 S1) - Secondary,2017-04-20,9 - 10th,9.0,10.0,Minor,RUSH B,,,,0
qd,Dota2 ACE - Provisional,2016-12-26,9 - 12th,9.0,12.0,Major,EHOME.Keen,Newbee Young,2,0,0
qd,Dota2 Professional League Season 2 - Secondary,2016-12-13,4th,4.0,,Major,EHOME.Keen,,,,8000
qd,WCA2016 CN Qualifiers S3,2016-10-10,5 - 6th,5.0,6.0,Major,EHOME.Keen,,,,1468
qd,Shanghai Dota 2 Open #2,2016-10-07,5 - 6th,5.0,6.0,Major,EHOME.Keen,LGD.Forever Young,0,2,4495
qd,Dota2 Professional League Season 1,2016-07-14,8th,8.0,,Major,Invictus Gaming,,,,14000
qd,G-League 2016,2016-07-09,2nd,2.0,,Major,Invictus Gaming,TongFu,2,3,14964
qd,National Electronic Arena 2016,2016-07-03,1st,1.0,,Major,Invictus Gaming,Newbee,2,0,120216
qd,H-Cup Season 7,2016-06-16,9 - 12th,9.0,12.0,Weekly,Invictus Gaming,,,,0
qd,H-Cup Season 6,2016-04-26,3rd,3.0,,Weekly,Invictus Gaming,CDEC Youth,0,2,462
qd,H-Cup Season 5,2016-04-10,4th,4.0,,Weekly,Invictus Gaming,Newbee,0,2,307
qd,H-Cup Season 4,2016-04-04,3rd,3.0,,Weekly,Invictus Gaming,Vici Gaming Reborn,1,2,461
qd,WCA2016 CN Qualifiers S1,2016-04-03,7 - 8th,7.0,8.0,Major,Invictus Gaming,,,,1528
qd,Shanghai Dota 2 Open,2016-01-01,5 - 8th,5.0,8.0,Major,IG Vitality,Newbee,1,2,0
qd,Shanghai Dota 2 Open Qualifier,2015-12-29,1st-2nd,1.0,2.0,Minor,IG Vitality,Wings Gaming,2,1,3854
qd,ECL 2015 Dota 2 Autumn,2015-12-29,5th,5.0,,Major,IG Vitality,,,,0
qd,Dota 2 Radiant & Dire Cup 2015,2015-12-26,4th,4.0,,Major,IG Vitality,EHOME,0,1,12386
qd,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-05-22,9 - 16th,9.0,16.0,Major,Team DK/Team DK,,,,3193
qd,MarsTV Dota 2 League 2015 Spring - Chinese League,2015-05-18,7 - 8th,7.0,8.0,Major,Team DK/Team DK,,,,0
qd,ECL 2015 Dota 2 Spring,2015-04-18,9 - 16th,9.0,16.0,Major,Team DK/Team DK,,,,0
qd,VPGame Pro League Season 1,2015-04-11,13 - 16th,13.0,16.0,Major,Team DK/Team DK,,,,0
qd,G-League 2014,2014-10-27,5 - 8th,5.0,8.0,Major,Team DK/Team DK,CDEC Gaming,0,2,0
qd,V Games Tournament,2014-06-25,9 - 12th,9.0,12.0,Major,Orenda,,,,160
qd,WVW National Electronic Sports Classic April,2014-05-01,5 - 8th,5.0,8.0,Major,Orenda,TongFu.WanZhou,1,2,240
qianqian,Dota2 Professional League Season 5 (2018 S1) - Secondary,2018-05-27,4th,4.0,,Minor,Team Waooo,Eclipse (Team),0,2,2504
qianqian,H-Cup Season 9,2017-12-29,5 - 8th,5.0,8.0,Weekly,Team Waooo,,,,0
qianqian,H-Cup Season 8,2017-12-15,13 - 16th,13.0,16.0,Weekly,Team Waooo,,,,0
qianqian,ProDotA Cup China #1,2017-11-20,7 - 8th,7.0,8.0,Minor,Team Waooo,Vici Gaming Potential,1,2,0
qianqian,Dota2 Professional League Season 4 (2017 S2) - Secondary,2017-11-05,3rd,3.0,,Minor,Team Waooo,For The Dream,0,2,3014
qianqian,Dota2 Professional League Season 1,2016-07-14,6th,6.0,,Major,FTD club C,,,,14000
qianqian,WCA2016 CN Qualifiers S2,2016-07-01,7 - 8th,7.0,8.0,Major,FTD club C,,,,1499
qianqian,H-Cup Season 7,2016-06-16,13 - 18th,13.0,18.0,Weekly,FTD club C,,,,0
qianqian,H-Cup Season 6,2016-04-21,5 - 8th,5.0,8.0,Weekly,FTD club C,,,,0
qianqian,H-Cup Season 5,2016-04-07,9 - 12th,9.0,12.0,Weekly,FTD club C,,,,0
qianqian,H-Cup Season 4,2016-03-31,9 - 12th,9.0,12.0,Weekly,FTD club C,,,,0
qianqian,ECL 2015 Dota 2 Autumn,2015-12-30,4th,4.0,,Major,FTD club B,Invictus Gaming,0,2,0
qianqian,Shanghai Dota 2 Open Qualifier,2015-12-29,13th,13.0,,Minor,FTD club B,,,,0
qianqian,HuomaoTV Mid-summer League Season 1,2015-07-20,5 - 6th,5.0,6.0,Minor,Brave Heart,Newbee Young,0,2,403
qianqian,DouyuTV Dota 2 Tournament,2015-07-20,5 - 6th,5.0,6.0,Minor,Brave Heart,Newbee Young,0,2,1612
qianqian,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-30,9 - 16th,9.0,16.0,Major,TongFu,,,,3193
